snapshot_id,factory_id,snapshot_at,work_date,line_id,order_id,style_id,day_in_order,complexity_band,sam_minutes,planned_workers,present_workers,attendance_rate,target_to_snapshot,output_to_snapshot,progress_ratio,downtime_to_snapshot,inspected_to_snapshot,defects_to_snapshot,defect_rate_to_snapshot,material_status,changeover_minutes,root_cause_signal,rolling_3d_efficiency,rolling_3d_downtime,previous_day_miss,daily_target,daily_actual_output,label_daily_target_missed,label_high_defect,data_split,dataset_provenance
SNAP-000437,FAC-001,2025-06-04T13:00:00+00:00,2025-06-04,LINE-03,ORD-03-015,STY-017,3,low,7.8,50,42,0.84,1150,1003,0.8722,0,480,8,0.0167,available,0,manpower,0.8214,6.0,1,2300,1927,1,0,test,synthetic
SNAP-000438,FAC-001,2025-06-05T13:00:00+00:00,2025-06-05,LINE-03,ORD-03-015,STY-017,4,low,7.8,51,49,0.9608,1150,964,0.8383,55,491,4,0.0081,available,0,machine,0.7674,6.0,1,2300,2086,1,0,test,synthetic
SNAP-000439,FAC-001,2025-06-07T13:00:00+00:00,2025-06-07,LINE-03,ORD-03-015,STY-017,5,low,7.8,50,47,0.94,1150,974,0.847,42,427,10,0.0234,available,0,machine,0.8664,24.33,1,2300,2067,1,0,test,synthetic
SNAP-000440,FAC-001,2025-06-08T13:00:00+00:00,2025-06-08,LINE-03,ORD-03-015,STY-017,6,low,7.8,52,51,0.9808,1150,1170,1.0174,0,599,11,0.0184,available,0,none,0.8812,35.0,1,2300,2349,0,0,test,synthetic
SNAP-000441,FAC-001,2025-06-09T13:00:00+00:00,2025-06-09,LINE-03,ORD-03-015,STY-017,7,low,7.8,49,46,0.9388,1150,1119,0.973,0,547,10,0.0183,available,0,none,0.9423,35.0,0,2300,2247,1,0,test,synthetic
SNAP-000442,FAC-001,2025-06-10T13:00:00+00:00,2025-06-10,LINE-03,ORD-03-015,STY-017,8,low,7.8,51,50,0.9804,1150,1240,1.0783,0,622,10,0.0161,available,0,none,0.9657,16.67,1,2300,2455,0,0,test,synthetic
SNAP-000443,FAC-001,2025-06-11T13:00:00+00:00,2025-06-11,LINE-03,ORD-03-015,STY-017,9,low,7.8,50,49,0.98,1150,1225,1.0652,0,486,8,0.0165,available,0,none,1.0219,0.0,0,2300,2454,0,0,test,synthetic
SNAP-000444,FAC-001,2025-06-12T13:00:00+00:00,2025-06-12,LINE-03,ORD-03-015,STY-017,10,low,7.8,51,50,0.9804,375,224,0.5973,45,130,3,0.0231,critical,0,material,1.0371,0.0,0,747,492,1,0,test,synthetic
SNAP-000445,FAC-001,2025-06-14T13:00:00+00:00,2025-06-14,LINE-03,ORD-03-015,STY-017,11,low,7.8,50,49,0.98,130,138,1.0615,0,59,1,0.0169,available,0,none,0.931,15.0,1,255,255,0,0,test,synthetic
SNAP-000446,FAC-001,2025-06-15T13:00:00+00:00,2025-06-15,LINE-03,ORD-03-016,STY-005,1,high,25.0,52,48,0.9231,420,283,0.6738,0,133,4,0.0301,available,53,planning,0.9085,15.0,0,840,607,1,0,test,synthetic
SNAP-000447,FAC-001,2025-06-16T13:00:00+00:00,2025-06-16,LINE-03,ORD-03-016,STY-005,2,high,25.0,50,48,0.96,420,320,0.7619,0,158,8,0.0506,available,0,none,0.7938,15.0,1,840,649,1,0,test,synthetic
SNAP-000448,FAC-001,2025-06-17T13:00:00+00:00,2025-06-17,LINE-03,ORD-03-016,STY-005,3,high,25.0,51,50,0.9804,420,413,0.9833,0,199,5,0.0251,available,0,none,0.8317,0.0,1,840,841,0,0,test,synthetic
SNAP-000449,FAC-001,2025-06-18T13:00:00+00:00,2025-06-18,LINE-03,ORD-03-016,STY-005,4,high,25.0,48,45,0.9375,420,304,0.7238,0,145,11,0.0759,minor,0,quality,0.8321,0.0,0,840,569,1,1,test,synthetic
SNAP-000450,FAC-001,2025-06-19T13:00:00+00:00,2025-06-19,LINE-03,ORD-03-016,STY-005,5,high,25.0,51,50,0.9804,420,445,1.0595,0,222,7,0.0315,available,0,none,0.8171,11.33,1,840,862,0,0,test,synthetic
SNAP-000451,FAC-001,2025-06-21T13:00:00+00:00,2025-06-21,LINE-03,ORD-03-016,STY-005,6,high,25.0,52,49,0.9423,420,420,1.0,0,205,7,0.0341,available,0,none,0.9016,11.33,0,840,851,0,0,test,synthetic
SNAP-000452,FAC-001,2025-06-22T13:00:00+00:00,2025-06-22,LINE-03,ORD-03-016,STY-005,7,high,25.0,50,49,0.98,420,435,1.0357,0,201,8,0.0398,available,0,none,0.9056,11.33,0,840,889,0,0,test,synthetic
SNAP-000453,FAC-001,2025-06-23T13:00:00+00:00,2025-06-23,LINE-03,ORD-03-016,STY-005,8,high,25.0,51,48,0.9412,420,424,1.0095,0,196,3,0.0153,available,0,none,1.0325,0.0,0,840,827,1,0,test,synthetic
SNAP-000454,FAC-001,2025-06-24T13:00:00+00:00,2025-06-24,LINE-03,ORD-03-016,STY-005,9,high,25.0,48,45,0.9375,420,359,0.8548,39,177,2,0.0113,available,0,machine,1.0187,6.0,1,840,773,1,0,test,synthetic
SNAP-000455,FAC-001,2025-06-25T13:00:00+00:00,2025-06-25,LINE-03,ORD-03-016,STY-005,10,high,25.0,48,47,0.9792,342,229,0.6696,104,102,5,0.049,available,0,machine,0.9877,19.0,1,682,581,1,0,test,synthetic
SNAP-000456,FAC-001,2025-06-26T13:00:00+00:00,2025-06-26,LINE-03,ORD-03-016,STY-005,11,high,25.0,52,49,0.9423,51,47,0.9216,16,24,0,0.0,available,0,none,0.9189,53.67,1,101,97,1,1,test,synthetic
SNAP-000457,FAC-001,2025-06-28T13:00:00+00:00,2025-06-28,LINE-03,ORD-03-016,STY-005,12,high,25.0,48,47,0.9792,4,4,1.0,0,1,0,0.0,available,0,none,0.9108,53.0,1,4,4,0,0,test,synthetic
SNAP-000458,FAC-001,2025-06-29T13:00:00+00:00,2025-06-29,LINE-03,ORD-03-017,STY-017,1,low,7.8,50,49,0.98,1150,521,0.453,0,254,6,0.0236,minor,142,method,0.9374,40.0,0,2300,1272,1,0,test,synthetic
SNAP-000459,FAC-001,2025-06-30T13:00:00+00:00,2025-06-30,LINE-03,ORD-03-017,STY-017,2,low,7.8,49,47,0.9592,1150,1012,0.88,0,501,5,0.01,available,0,none,0.8378,5.33,1,2300,1999,1,0,test,synthetic
SNAP-000460,FAC-001,2025-01-04T13:00:00+00:00,2025-01-04,LINE-04,ORD-04-001,STY-009,1,high,28.8,55,47,0.8545,380,178,0.4684,0,90,3,0.0333,available,142,manpower,0.92,0.0,0,760,433,1,0,train,synthetic
SNAP-000461,FAC-001,2025-01-05T13:00:00+00:00,2025-01-05,LINE-04,ORD-04-001,STY-009,2,high,28.8,55,51,0.9273,380,328,0.8632,0,167,3,0.018,available,0,none,0.5697,0.0,1,760,659,1,0,train,synthetic
SNAP-000462,FAC-001,2025-01-06T13:00:00+00:00,2025-01-06,LINE-04,ORD-04-001,STY-009,3,high,28.8,56,55,0.9821,380,386,1.0158,0,174,9,0.0517,available,0,none,0.7184,0.0,1,760,749,1,0,train,synthetic
SNAP-000463,FAC-001,2025-01-07T13:00:00+00:00,2025-01-07,LINE-04,ORD-04-001,STY-009,4,high,28.8,54,52,0.963,380,388,1.0211,0,159,7,0.044,available,0,none,0.8075,0.0,1,760,780,0,0,train,synthetic
SNAP-000464,FAC-001,2025-01-08T13:00:00+00:00,2025-01-08,LINE-04,ORD-04-001,STY-009,5,high,28.8,52,44,0.8462,380,352,0.9263,0,157,4,0.0255,available,0,manpower,0.9596,0.0,0,760,684,1,0,train,synthetic
SNAP-000465,FAC-001,2025-01-09T13:00:00+00:00,2025-01-09,LINE-04,ORD-04-001,STY-009,6,high,28.8,53,51,0.9623,380,388,1.0211,0,212,5,0.0236,available,0,none,0.9706,0.0,1,760,770,0,0,train,synthetic
SNAP-000466,FAC-001,2025-01-11T13:00:00+00:00,2025-01-11,LINE-04,ORD-04-001,STY-009,7,high,28.8,56,53,0.9464,380,371,0.9763,0,177,7,0.0395,available,0,none,0.9798,0.0,0,760,687,1,0,train,synthetic
SNAP-000467,FAC-001,2025-01-12T13:00:00+00:00,2025-01-12,LINE-04,ORD-04-001,STY-009,8,high,28.8,56,53,0.9464,380,376,0.9895,0,175,12,0.0686,available,0,quality,0.939,16.33,1,760,748,1,0,train,synthetic
SNAP-000468,FAC-001,2025-01-13T13:00:00+00:00,2025-01-13,LINE-04,ORD-04-001,STY-009,9,high,28.8,55,54,0.9818,195,173,0.8872,45,92,3,0.0326,available,0,machine,0.9671,16.33,1,390,379,1,0,train,synthetic
SNAP-000469,FAC-001,2025-01-14T13:00:00+00:00,2025-01-14,LINE-04,ORD-04-001,STY-009,10,high,28.8,52,50,0.9615,6,6,1.0,0,2,0,0.0,available,0,none,0.9533,31.33,1,11,11,0,0,train,synthetic
SNAP-000470,FAC-001,2025-01-15T13:00:00+00:00,2025-01-15,LINE-04,ORD-04-002,STY-016,1,medium,17.7,56,54,0.9643,620,246,0.3968,0,119,3,0.0252,critical,107,material,0.9853,15.0,0,1240,595,1,0,train,synthetic
SNAP-000471,FAC-001,2025-01-16T13:00:00+00:00,2025-01-16,LINE-04,ORD-04-002,STY-016,2,medium,17.7,53,49,0.9245,620,548,0.8839,0,262,8,0.0305,available,0,none,0.8172,15.0,1,1240,1095,1,0,train,synthetic
SNAP-000472,FAC-001,2025-01-18T13:00:00+00:00,2025-01-18,LINE-04,ORD-04-002,STY-016,3,medium,17.7,52,51,0.9808,620,636,1.0258,0,315,14,0.0444,available,0,none,0.7876,0.0,1,1240,1235,1,0,train,synthetic
SNAP-000473,FAC-001,2025-01-19T13:00:00+00:00,2025-01-19,LINE-04,ORD-04-002,STY-016,4,medium,17.7,56,53,0.9464,620,642,1.0355,0,306,17,0.0556,available,0,quality,0.7863,0.0,1,1240,1249,0,0,train,synthetic
SNAP-000474,FAC-001,2025-01-20T13:00:00+00:00,2025-01-20,LINE-04,ORD-04-002,STY-016,5,medium,17.7,53,51,0.9623,620,642,1.0355,0,316,19,0.0601,available,0,quality,0.9621,0.0,0,1240,1269,0,0,train,synthetic
SNAP-000475,FAC-001,2025-01-21T13:00:00+00:00,2025-01-21,LINE-04,ORD-04-002,STY-016,6,medium,17.7,56,53,0.9464,580,597,1.0293,0,278,7,0.0252,available,0,none,1.0089,0.0,0,1157,1157,0,0,train,synthetic
SNAP-000476,FAC-001,2025-01-22T13:00:00+00:00,2025-01-22,LINE-04,ORD-04-003,STY-025,1,high,26.4,54,53,0.9815,415,219,0.5277,12,118,4,0.0339,available,132,method,1.0102,0.0,0,830,558,1,0,train,synthetic
SNAP-000477,FAC-001,2025-01-23T13:00:00+00:00,2025-01-23,LINE-04,ORD-04-003,STY-025,2,high,26.4,56,53,0.9464,415,259,0.6241,0,130,14,0.1077,minor,0,quality,0.8986,4.0,1,830,531,1,1,train,synthetic
SNAP-000478,FAC-001,2025-01-25T13:00:00+00:00,2025-01-25,LINE-04,ORD-04-003,STY-025,3,high,26.4,53,51,0.9623,415,410,0.988,0,174,5,0.0287,available,0,none,0.7707,4.0,1,830,799,1,0,train,synthetic
SNAP-000479,FAC-001,2025-01-26T13:00:00+00:00,2025-01-26,LINE-04,ORD-04-003,STY-025,4,high,26.4,56,48,0.8571,415,352,0.8482,15,167,2,0.012,available,0,manpower,0.7582,7.0,1,830,721,1,0,train,synthetic
SNAP-000480,FAC-001,2025-01-27T13:00:00+00:00,2025-01-27,LINE-04,ORD-04-003,STY-025,5,high,26.4,56,55,0.9821,221,237,1.0724,0,117,4,0.0342,available,0,none,0.8237,8.0,1,441,441,0,0,train,synthetic
SNAP-000481,FAC-001,2025-01-28T13:00:00+00:00,2025-01-28,LINE-04,ORD-04-004,STY-011,1,high,26.3,52,51,0.9808,415,215,0.5181,0,104,6,0.0577,minor,81,quality,0.9438,8.0,0,830,484,1,0,train,synthetic
SNAP-000482,FAC-001,2025-01-29T13:00:00+00:00,2025-01-29,LINE-04,ORD-04-004,STY-011,2,high,26.3,52,50,0.9615,415,379,0.9133,0,188,7,0.0372,available,0,none,0.8173,5.0,1,830,765,1,0,train,synthetic
SNAP-000483,FAC-001,2025-01-30T13:00:00+00:00,2025-01-30,LINE-04,ORD-04-004,STY-011,3,high,26.3,55,53,0.9636,415,401,0.9663,0,205,8,0.039,available,0,none,0.8349,0.0,1,830,738,1,0,train,synthetic
SNAP-000484,FAC-001,2025-02-01T13:00:00+00:00,2025-02-01,LINE-04,ORD-04-004,STY-011,4,high,26.3,53,51,0.9623,415,435,1.0482,0,206,12,0.0583,available,0,quality,0.798,18.33,1,830,857,0,0,train,synthetic
SNAP-000485,FAC-001,2025-02-02T13:00:00+00:00,2025-02-02,LINE-04,ORD-04-004,STY-011,5,high,26.3,55,54,0.9818,415,377,0.9084,0,180,11,0.0611,minor,0,quality,0.9478,18.33,0,830,757,1,0,train,synthetic
SNAP-000486,FAC-001,2025-02-03T13:00:00+00:00,2025-02-03,LINE-04,ORD-04-004,STY-011,6,high,26.3,56,53,0.9464,415,428,1.0313,0,216,12,0.0556,available,0,quality,0.9446,18.33,1,830,844,0,0,train,synthetic
SNAP-000487,FAC-001,2025-02-04T13:00:00+00:00,2025-02-04,LINE-04,ORD-04-004,STY-011,7,high,26.3,54,52,0.963,415,409,0.9855,0,204,9,0.0441,available,0,none,0.9871,0.0,0,830,821,1,0,train,synthetic
SNAP-000488,FAC-001,2025-02-05T13:00:00+00:00,2025-02-05,LINE-04,ORD-04-004,STY-011,8,high,26.3,55,54,0.9818,244,156,0.6393,0,74,3,0.0405,critical,0,material,0.9727,0.0,1,484,282,1,0,train,synthetic
SNAP-000489,FAC-001,2025-02-06T13:00:00+00:00,2025-02-06,LINE-04,ORD-04-004,STY-011,9,high,26.3,52,50,0.9615,102,104,1.0196,0,53,6,0.1132,available,0,quality,0.8629,18.33,1,202,202,0,1,train,synthetic
SNAP-000490,FAC-001,2025-02-08T13:00:00+00:00,2025-02-08,LINE-04,ORD-04-005,STY-009,1,high,28.8,53,52,0.9811,380,212,0.5579,0,107,7,0.0654,available,102,quality,0.8573,18.33,0,760,517,1,0,train,synthetic
SNAP-000491,FAC-001,2025-02-09T13:00:00+00:00,2025-02-09,LINE-04,ORD-04-005,STY-009,2,high,28.8,52,50,0.9615,380,344,0.9053,0,169,10,0.0592,available,0,quality,0.7543,18.33,1,760,679,1,0,train,synthetic
SNAP-000492,FAC-001,2025-02-10T13:00:00+00:00,2025-02-10,LINE-04,ORD-04-005,STY-009,3,high,28.8,52,49,0.9423,380,364,0.9579,0,184,5,0.0272,available,0,none,0.8579,0.0,1,760,711,1,0,train,synthetic
SNAP-000493,FAC-001,2025-02-11T13:00:00+00:00,2025-02-11,LINE-04,ORD-04-005,STY-009,4,high,28.8,54,52,0.963,380,321,0.8447,55,174,8,0.046,available,0,machine,0.8364,0.0,1,760,701,1,0,train,synthetic
SNAP-000494,FAC-001,2025-02-12T13:00:00+00:00,2025-02-12,LINE-04,ORD-04-005,STY-009,5,high,28.8,55,52,0.9455,380,337,0.8868,40,144,7,0.0486,available,0,machine,0.9171,18.33,1,760,687,1,0,train,synthetic
SNAP-000495,FAC-001,2025-02-13T13:00:00+00:00,2025-02-13,LINE-04,ORD-04-005,STY-009,6,high,28.8,54,52,0.963,380,331,0.8711,0,139,6,0.0432,available,0,none,0.9206,38.0,1,760,663,1,0,train,synthetic
SNAP-000496,FAC-001,2025-02-15T13:00:00+00:00,2025-02-15,LINE-04,ORD-04-005,STY-009,7,high,28.8,54,51,0.9444,380,360,0.9474,35,156,6,0.0385,available,0,machine,0.8996,38.0,1,760,746,1,0,train,synthetic
SNAP-000497,FAC-001,2025-02-16T13:00:00+00:00,2025-02-16,LINE-04,ORD-04-005,STY-009,8,high,28.8,52,51,0.9808,380,413,1.0868,0,216,7,0.0324,available,0,none,0.9193,31.33,1,760,807,0,0,train,synthetic
SNAP-000498,FAC-001,2025-02-17T13:00:00+00:00,2025-02-17,LINE-04,ORD-04-005,STY-009,9,high,28.8,52,50,0.9615,380,395,1.0395,0,197,9,0.0457,available,0,none,0.9719,11.67,0,760,777,0,0,train,synthetic
SNAP-000499,FAC-001,2025-02-18T13:00:00+00:00,2025-02-18,LINE-04,ORD-04-005,STY-009,10,high,28.8,55,53,0.9636,32,30,0.9375,35,16,1,0.0625,available,0,machine,1.0219,11.67,0,62,60,1,1,train,synthetic
SNAP-000500,FAC-001,2025-02-19T13:00:00+00:00,2025-02-19,LINE-04,ORD-04-005,STY-009,11,high,28.8,53,52,0.9811,2,2,1.0,0,1,1,1.0,available,0,quality,1.0173,11.67,1,2,2,0,1,train,synthetic
SNAP-000501,FAC-001,2025-02-20T13:00:00+00:00,2025-02-20,LINE-04,ORD-04-006,STY-028,1,high,32.6,55,51,0.9273,335,125,0.3731,55,67,2,0.0299,available,111,machine,0.9967,11.67,0,670,388,1,0,train,synthetic
SNAP-000502,FAC-001,2025-02-22T13:00:00+00:00,2025-02-22,LINE-04,ORD-04-006,STY-028,2,high,32.6,52,50,0.9615,335,287,0.8567,0,146,5,0.0342,available,0,none,0.8489,30.0,1,670,595,1,0,train,synthetic
SNAP-000503,FAC-001,2025-02-23T13:00:00+00:00,2025-02-23,LINE-04,ORD-04-006,STY-028,3,high,32.6,54,51,0.9444,335,321,0.9582,0,156,11,0.0705,available,0,quality,0.8224,18.33,1,670,644,1,0,train,synthetic
SNAP-000504,FAC-001,2025-02-24T13:00:00+00:00,2025-02-24,LINE-04,ORD-04-006,STY-028,4,high,32.6,56,52,0.9286,335,335,1.0,13,143,7,0.049,available,0,none,0.8095,18.33,1,670,671,0,0,train,synthetic
SNAP-000505,FAC-001,2025-02-25T13:00:00+00:00,2025-02-25,LINE-04,ORD-04-006,STY-028,5,high,32.6,52,48,0.9231,335,320,0.9552,0,155,5,0.0323,available,0,none,0.9502,4.33,0,670,618,1,0,train,synthetic
SNAP-000506,FAC-001,2025-02-26T13:00:00+00:00,2025-02-26,LINE-04,ORD-04-006,STY-028,6,high,32.6,54,52,0.963,335,346,1.0328,0,182,12,0.0659,available,0,quality,0.9617,9.33,1,670,679,0,1,train,synthetic
SNAP-000507,FAC-001,2025-02-27T13:00:00+00:00,2025-02-27,LINE-04,ORD-04-006,STY-028,7,high,32.6,52,44,0.8462,335,302,0.9015,0,160,9,0.0563,available,0,manpower,0.9791,9.33,0,670,589,1,1,train,synthetic
SNAP-000508,FAC-001,2025-03-01T13:00:00+00:00,2025-03-01,LINE-04,ORD-04-006,STY-028,8,high,32.6,53,50,0.9434,335,346,1.0328,0,160,7,0.0437,available,0,none,0.9383,5.0,1,670,674,0,0,train,synthetic
SNAP-000509,FAC-001,2025-03-02T13:00:00+00:00,2025-03-02,LINE-04,ORD-04-006,STY-028,9,high,32.6,53,52,0.9811,247,260,1.0526,0,119,7,0.0588,available,0,quality,0.9662,0.0,0,492,492,0,1,train,synthetic
SNAP-000510,FAC-001,2025-03-03T13:00:00+00:00,2025-03-03,LINE-04,ORD-04-007,STY-015,1,medium,18.7,54,51,0.9444,585,223,0.3812,55,112,1,0.0089,available,139,machine,0.9617,0.0,0,1170,681,1,0,train,synthetic
SNAP-000511,FAC-001,2025-03-04T13:00:00+00:00,2025-03-04,LINE-04,ORD-04-007,STY-015,2,medium,18.7,52,49,0.9423,585,457,0.7812,0,194,8,0.0412,minor,0,none,0.8627,22.33,1,1170,900,1,0,train,synthetic
SNAP-000512,FAC-001,2025-03-05T13:00:00+00:00,2025-03-05,LINE-04,ORD-04-007,STY-015,3,medium,18.7,55,54,0.9818,585,573,0.9795,0,294,18,0.0612,available,0,quality,0.7838,22.33,1,1170,1144,1,0,train,synthetic
SNAP-000513,FAC-001,2025-03-06T13:00:00+00:00,2025-03-06,LINE-04,ORD-04-007,STY-015,4,medium,18.7,52,50,0.9615,585,592,1.012,0,301,16,0.0532,available,0,none,0.7764,22.33,1,1170,1179,0,0,train,synthetic
SNAP-000514,FAC-001,2025-03-08T13:00:00+00:00,2025-03-08,LINE-04,ORD-04-007,STY-015,5,medium,18.7,52,48,0.9231,375,377,1.0053,0,184,5,0.0272,available,0,none,0.9182,0.0,0,746,741,1,0,train,synthetic
SNAP-000515,FAC-001,2025-03-09T13:00:00+00:00,2025-03-09,LINE-04,ORD-04-007,STY-015,6,medium,18.7,53,51,0.9623,5,5,1.0,0,1,0,0.0,available,0,none,0.9929,0.0,1,5,5,0,0,train,synthetic
SNAP-000516,FAC-001,2025-03-10T13:00:00+00:00,2025-03-10,LINE-04,ORD-04-008,STY-011,1,high,26.3,53,50,0.9434,415,244,0.588,0,119,7,0.0588,available,96,quality,1.0003,0.0,0,830,526,1,0,train,synthetic
SNAP-000517,FAC-001,2025-03-11T13:00:00+00:00,2025-03-11,LINE-04,ORD-04-008,STY-011,2,high,26.3,56,55,0.9821,415,383,0.9229,0,186,6,0.0323,available,0,none,0.8757,8.67,1,830,755,1,0,train,synthetic
SNAP-000518,FAC-001,2025-03-12T13:00:00+00:00,2025-03-12,LINE-04,ORD-04-008,STY-011,3,high,26.3,56,54,0.9643,415,412,0.9928,0,212,5,0.0236,available,0,none,0.8478,8.67,1,830,737,1,0,train,synthetic
SNAP-000519,FAC-001,2025-03-13T13:00:00+00:00,2025-03-13,LINE-04,ORD-04-008,STY-011,4,high,26.3,54,52,0.963,415,437,1.053,0,225,10,0.0444,available,0,none,0.8104,27.0,1,830,850,0,0,train,synthetic
SNAP-000520,FAC-001,2025-03-15T13:00:00+00:00,2025-03-15,LINE-04,ORD-04-008,STY-011,5,high,26.3,52,49,0.9423,415,368,0.8867,35,171,10,0.0585,available,0,machine,0.9406,18.33,0,830,763,1,0,train,synthetic
SNAP-000521,FAC-001,2025-03-16T13:00:00+00:00,2025-03-16,LINE-04,ORD-04-008,STY-011,6,high,26.3,55,54,0.9818,415,443,1.0675,0,183,5,0.0273,available,0,none,0.9438,30.0,1,830,871,0,0,train,synthetic
SNAP-000522,FAC-001,2025-03-17T13:00:00+00:00,2025-03-17,LINE-04,ORD-04-008,STY-011,7,high,26.3,56,55,0.9821,250,236,0.944,30,120,6,0.05,available,0,none,0.9976,11.67,0,498,494,1,0,train,synthetic
SNAP-000523,FAC-001,2025-03-18T13:00:00+00:00,2025-03-18,LINE-04,ORD-04-008,STY-011,8,high,26.3,55,51,0.9273,4,4,1.0,0,2,0,0.0,minor,0,none,0.9869,21.67,1,4,4,0,0,train,synthetic
SNAP-000524,FAC-001,2025-03-19T13:00:00+00:00,2025-03-19,LINE-04,ORD-04-009,STY-012,1,high,31.0,56,52,0.9286,355,189,0.5324,0,94,1,0.0106,available,103,method,1.0138,10.0,0,710,465,1,0,train,synthetic
SNAP-000525,FAC-001,2025-03-20T13:00:00+00:00,2025-03-20,LINE-04,ORD-04-009,STY-012,2,high,31.0,56,54,0.9643,355,321,0.9042,0,144,8,0.0556,available,0,quality,0.8823,10.0,1,710,621,1,0,train,synthetic
SNAP-000526,FAC-001,2025-03-22T13:00:00+00:00,2025-03-22,LINE-04,ORD-04-009,STY-012,3,high,31.0,56,54,0.9643,355,339,0.9549,0,162,5,0.0309,available,0,none,0.8432,5.67,1,710,683,1,0,train,synthetic
SNAP-000527,FAC-001,2025-03-23T13:00:00+00:00,2025-03-23,LINE-04,ORD-04-009,STY-012,4,high,31.0,55,54,0.9818,355,354,0.9972,8,173,7,0.0405,available,0,none,0.8305,5.67,1,710,726,0,0,train,synthetic
SNAP-000528,FAC-001,2025-03-24T13:00:00+00:00,2025-03-24,LINE-04,ORD-04-009,STY-012,5,high,31.0,52,49,0.9423,105,106,1.0095,0,57,5,0.0877,available,0,quality,0.9531,8.33,0,205,204,1,1,train,synthetic
SNAP-000529,FAC-001,2025-03-25T13:00:00+00:00,2025-03-25,LINE-04,ORD-04-009,STY-012,6,high,31.0,55,54,0.9818,1,1,1.0,0,1,0,0.0,available,0,none,0.9932,7.33,1,1,1,0,0,train,synthetic
SNAP-000530,FAC-001,2025-03-26T13:00:00+00:00,2025-03-26,LINE-04,ORD-04-010,STY-028,1,high,32.6,56,53,0.9464,335,186,0.5552,0,88,5,0.0568,available,128,quality,1.0059,7.33,0,670,428,1,1,train,synthetic
SNAP-000531,FAC-001,2025-03-27T13:00:00+00:00,2025-03-27,LINE-04,ORD-04-010,STY-028,2,high,32.6,55,52,0.9455,335,295,0.8806,0,149,11,0.0738,available,0,quality,0.878,12.33,1,670,583,1,1,train,synthetic
SNAP-000532,FAC-001,2025-03-29T13:00:00+00:00,2025-03-29,LINE-04,ORD-04-010,STY-028,3,high,32.6,52,50,0.9615,335,330,0.9851,0,145,8,0.0552,available,0,quality,0.8363,7.67,1,670,657,1,1,train,synthetic
SNAP-000533,FAC-001,2025-03-30T13:00:00+00:00,2025-03-30,LINE-04,ORD-04-010,STY-028,4,high,32.6,55,52,0.9455,335,333,0.994,0,151,9,0.0596,available,0,quality,0.8299,7.67,1,670,668,1,1,train,synthetic
SNAP-000534,FAC-001,2025-03-31T13:00:00+00:00,2025-03-31,LINE-04,ORD-04-010,STY-028,5,high,32.6,54,53,0.9815,335,346,1.0328,0,171,16,0.0936,available,0,quality,0.9493,0.0,1,670,696,0,1,train,synthetic
SNAP-000535,FAC-001,2025-04-01T13:00:00+00:00,2025-04-01,LINE-04,ORD-04-010,STY-028,6,high,32.6,53,46,0.8679,335,316,0.9433,0,158,9,0.057,available,0,manpower,1.0055,0.0,0,670,611,1,0,train,synthetic
SNAP-000536,FAC-001,2025-04-02T13:00:00+00:00,2025-04-02,LINE-04,ORD-04-010,STY-028,7,high,32.6,54,52,0.963,155,155,1.0,0,73,4,0.0548,available,0,none,0.9826,0.0,1,307,304,1,0,train,synthetic
SNAP-000537,FAC-001,2025-04-03T13:00:00+00:00,2025-04-03,LINE-04,ORD-04-010,STY-028,8,high,32.6,55,51,0.9273,3,3,1.0,0,1,0,0.0,available,0,none,0.9803,0.0,1,3,3,0,0,train,synthetic
SNAP-000538,FAC-001,2025-04-05T13:00:00+00:00,2025-04-05,LINE-04,ORD-04-011,STY-025,1,high,26.4,55,52,0.9455,415,220,0.5301,14,103,2,0.0194,available,114,method,0.9674,4.0,0,830,545,1,0,train,synthetic
SNAP-000539,FAC-001,2025-04-06T13:00:00+00:00,2025-04-06,LINE-04,ORD-04-011,STY-025,2,high,26.4,53,50,0.9434,415,379,0.9133,0,170,12,0.0706,available,0,quality,0.8823,8.67,1,830,752,1,0,train,synthetic
SNAP-000540,FAC-001,2025-04-07T13:00:00+00:00,2025-04-07,LINE-04,ORD-04-011,STY-025,3,high,26.4,52,48,0.9231,415,388,0.9349,0,194,9,0.0464,available,0,none,0.8542,8.67,1,830,765,1,0,train,synthetic
SNAP-000541,FAC-001,2025-04-08T13:00:00+00:00,2025-04-08,LINE-04,ORD-04-011,STY-025,4,high,26.4,56,55,0.9821,415,431,1.0386,0,237,13,0.0549,available,0,none,0.8281,4.67,1,830,863,0,0,train,synthetic
SNAP-000542,FAC-001,2025-04-09T13:00:00+00:00,2025-04-09,LINE-04,ORD-04-011,STY-025,5,high,26.4,52,51,0.9808,415,416,1.0024,0,205,12,0.0585,available,0,quality,0.9558,0.0,0,830,845,0,0,train,synthetic
SNAP-000543,FAC-001,2025-04-10T13:00:00+00:00,2025-04-10,LINE-04,ORD-04-011,STY-025,6,high,26.4,52,50,0.9615,415,416,1.0024,0,214,9,0.0421,available,0,none,0.9932,0.0,0,830,848,0,0,train,synthetic
SNAP-000544,FAC-001,2025-04-12T13:00:00+00:00,2025-04-12,LINE-04,ORD-04-011,STY-025,7,high,26.4,52,48,0.9231,117,113,0.9658,18,57,1,0.0175,available,0,none,1.0265,0.0,0,232,229,1,0,train,synthetic
