production_id,factory_id,allocation_id,work_date,hour_start,shift_code,line_id,order_id,style_id,hourly_target,actual_output,cumulative_order_output,wip_qty,planned_workers,present_workers,downtime_minutes,inspected_qty,defect_count,material_status,hourly_efficiency,data_split,dataset_provenance
PROD-001106,FAC-001,ALLOC-01-014,2025-05-17,09:00,DAY,LINE-01,ORD-01-014,STY-036,103,94,6791,167,49,43,0,50,1,available,0.9126,validation,synthetic
PROD-001107,FAC-001,ALLOC-01-014,2025-05-17,10:00,DAY,LINE-01,ORD-01-014,STY-036,103,104,6895,123,49,43,0,37,1,available,1.0097,validation,synthetic
PROD-001108,FAC-001,ALLOC-01-014,2025-05-17,11:00,DAY,LINE-01,ORD-01-014,STY-036,103,102,6997,90,49,43,0,51,0,available,0.9903,validation,synthetic
PROD-001109,FAC-001,ALLOC-01-014,2025-05-17,12:00,DAY,LINE-01,ORD-01-014,STY-036,103,93,7090,97,49,43,0,47,1,available,0.9029,validation,synthetic
PROD-001110,FAC-001,ALLOC-01-014,2025-05-17,13:00,DAY,LINE-01,ORD-01-014,STY-036,103,92,7182,150,49,43,0,35,1,available,0.8932,validation,synthetic
PROD-001111,FAC-001,ALLOC-01-014,2025-05-17,14:00,DAY,LINE-01,ORD-01-014,STY-036,103,105,7287,117,49,43,0,57,2,available,1.0194,validation,synthetic
PROD-001112,FAC-001,ALLOC-01-014,2025-05-17,15:00,DAY,LINE-01,ORD-01-014,STY-036,103,109,7396,130,49,43,0,61,2,available,1.0583,validation,synthetic
PROD-001113,FAC-001,ALLOC-01-014,2025-05-17,16:00,DAY,LINE-01,ORD-01-014,STY-036,103,103,7499,115,49,43,0,59,2,available,1.0,validation,synthetic
PROD-001114,FAC-001,ALLOC-01-014,2025-05-17,17:00,DAY,LINE-01,ORD-01-014,STY-036,103,94,7593,122,49,43,0,52,3,available,0.9126,validation,synthetic
PROD-001115,FAC-001,ALLOC-01-014,2025-05-18,08:00,DAY,LINE-01,ORD-01-014,STY-036,103,94,7687,130,49,47,0,49,4,available,0.9126,validation,synthetic
PROD-001116,FAC-001,ALLOC-01-014,2025-05-18,09:00,DAY,LINE-01,ORD-01-014,STY-036,103,116,7803,132,49,47,0,62,2,available,1.1262,validation,synthetic
PROD-001117,FAC-001,ALLOC-01-014,2025-05-18,10:00,DAY,LINE-01,ORD-01-014,STY-036,103,10,7813,145,49,47,55,6,0,available,0.0971,validation,synthetic
PROD-001118,FAC-001,ALLOC-01-014,2025-05-18,11:00,DAY,LINE-01,ORD-01-014,STY-036,103,116,7929,107,49,47,0,61,1,available,1.1262,validation,synthetic
PROD-001119,FAC-001,ALLOC-01-014,2025-05-18,12:00,DAY,LINE-01,ORD-01-014,STY-036,103,92,8021,99,49,47,0,36,1,available,0.8932,validation,synthetic
PROD-001120,FAC-001,ALLOC-01-014,2025-05-18,13:00,DAY,LINE-01,ORD-01-014,STY-036,103,91,8112,133,49,47,0,34,2,available,0.8835,validation,synthetic
PROD-001121,FAC-001,ALLOC-01-014,2025-05-18,14:00,DAY,LINE-01,ORD-01-014,STY-036,103,105,8217,124,49,47,0,40,1,available,1.0194,validation,synthetic
PROD-001122,FAC-001,ALLOC-01-014,2025-05-18,15:00,DAY,LINE-01,ORD-01-014,STY-036,103,108,8325,96,49,47,0,53,2,available,1.0485,validation,synthetic
PROD-001123,FAC-001,ALLOC-01-014,2025-05-18,16:00,DAY,LINE-01,ORD-01-014,STY-036,103,107,8432,115,49,47,0,66,0,available,1.0388,validation,synthetic
PROD-001124,FAC-001,ALLOC-01-014,2025-05-18,17:00,DAY,LINE-01,ORD-01-014,STY-036,103,103,8535,116,49,47,0,45,3,available,1.0,validation,synthetic
PROD-001125,FAC-001,ALLOC-01-014,2025-05-19,08:00,DAY,LINE-01,ORD-01-014,STY-036,82,68,8603,53,46,43,0,40,1,available,0.8293,validation,synthetic
PROD-001126,FAC-001,ALLOC-01-014,2025-05-19,09:00,DAY,LINE-01,ORD-01-014,STY-036,82,80,8683,99,46,43,0,41,0,available,0.9756,validation,synthetic
PROD-001127,FAC-001,ALLOC-01-014,2025-05-19,10:00,DAY,LINE-01,ORD-01-014,STY-036,82,89,8772,73,46,43,0,49,0,available,1.0854,validation,synthetic
PROD-001128,FAC-001,ALLOC-01-014,2025-05-19,11:00,DAY,LINE-01,ORD-01-014,STY-036,82,93,8865,109,46,43,0,55,1,available,1.1341,validation,synthetic
PROD-001129,FAC-001,ALLOC-01-014,2025-05-19,12:00,DAY,LINE-01,ORD-01-014,STY-036,82,74,8939,69,46,43,0,31,0,available,0.9024,validation,synthetic
PROD-001130,FAC-001,ALLOC-01-014,2025-05-19,13:00,DAY,LINE-01,ORD-01-014,STY-036,81,70,9009,96,46,43,0,38,3,available,0.8642,validation,synthetic
PROD-001131,FAC-001,ALLOC-01-014,2025-05-19,14:00,DAY,LINE-01,ORD-01-014,STY-036,81,83,9092,80,46,43,0,35,1,available,1.0247,validation,synthetic
PROD-001132,FAC-001,ALLOC-01-014,2025-05-19,15:00,DAY,LINE-01,ORD-01-014,STY-036,81,90,9182,87,46,43,0,40,1,available,1.1111,validation,synthetic
PROD-001133,FAC-001,ALLOC-01-014,2025-05-19,16:00,DAY,LINE-01,ORD-01-014,STY-036,81,86,9268,104,46,43,0,32,0,available,1.0617,validation,synthetic
PROD-001134,FAC-001,ALLOC-01-014,2025-05-19,17:00,DAY,LINE-01,ORD-01-014,STY-036,81,75,9343,119,46,43,0,36,1,available,0.9259,validation,synthetic
PROD-001135,FAC-001,ALLOC-01-014,2025-05-20,08:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9344,0,47,44,0,0,0,available,1.0,validation,synthetic
PROD-001136,FAC-001,ALLOC-01-014,2025-05-20,09:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9345,0,47,44,0,0,0,available,1.0,validation,synthetic
PROD-001137,FAC-001,ALLOC-01-014,2025-05-20,10:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9346,3,47,44,0,0,0,available,1.0,validation,synthetic
PROD-001138,FAC-001,ALLOC-01-014,2025-05-20,11:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9347,0,47,44,0,0,0,available,1.0,validation,synthetic
PROD-001139,FAC-001,ALLOC-01-014,2025-05-20,12:00,DAY,LINE-01,ORD-01-014,STY-036,1,0,9347,0,47,44,55,0,0,available,0.0,validation,synthetic
PROD-001140,FAC-001,ALLOC-01-014,2025-05-20,13:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9348,2,47,44,0,0,0,available,1.0,validation,synthetic
PROD-001141,FAC-001,ALLOC-01-014,2025-05-20,14:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9349,3,47,44,0,1,0,available,1.0,validation,synthetic
PROD-001142,FAC-001,ALLOC-01-014,2025-05-21,08:00,DAY,LINE-01,ORD-01-014,STY-036,1,1,9350,0,49,46,0,1,0,available,1.0,validation,synthetic
PROD-001143,FAC-001,ALLOC-01-015,2025-05-22,08:00,DAY,LINE-01,ORD-01-015,STY-017,230,28,28,140,50,49,0,12,0,available,0.1217,validation,synthetic
PROD-001144,FAC-001,ALLOC-01-015,2025-05-22,09:00,DAY,LINE-01,ORD-01-015,STY-017,230,144,172,251,50,49,0,80,0,available,0.6261,validation,synthetic
PROD-001145,FAC-001,ALLOC-01-015,2025-05-22,10:00,DAY,LINE-01,ORD-01-015,STY-017,230,183,355,263,50,49,0,93,0,available,0.7957,validation,synthetic
PROD-001146,FAC-001,ALLOC-01-015,2025-05-22,11:00,DAY,LINE-01,ORD-01-015,STY-017,230,200,555,298,50,49,0,121,2,available,0.8696,validation,synthetic
PROD-001147,FAC-001,ALLOC-01-015,2025-05-22,12:00,DAY,LINE-01,ORD-01-015,STY-017,230,200,755,131,50,49,0,71,2,available,0.8696,validation,synthetic
PROD-001148,FAC-001,ALLOC-01-015,2025-05-22,13:00,DAY,LINE-01,ORD-01-015,STY-017,230,161,916,256,50,49,0,77,1,available,0.7,validation,synthetic
PROD-001149,FAC-001,ALLOC-01-015,2025-05-22,14:00,DAY,LINE-01,ORD-01-015,STY-017,230,211,1127,289,50,49,0,99,0,available,0.9174,validation,synthetic
PROD-001150,FAC-001,ALLOC-01-015,2025-05-22,15:00,DAY,LINE-01,ORD-01-015,STY-017,230,196,1323,291,50,49,0,106,1,available,0.8522,validation,synthetic
PROD-001151,FAC-001,ALLOC-01-015,2025-05-22,16:00,DAY,LINE-01,ORD-01-015,STY-017,230,200,1523,333,50,49,0,73,0,available,0.8696,validation,synthetic
PROD-001152,FAC-001,ALLOC-01-015,2025-05-22,17:00,DAY,LINE-01,ORD-01-015,STY-017,230,190,1713,365,50,49,0,115,6,available,0.8261,validation,synthetic
PROD-001153,FAC-001,ALLOC-01-015,2025-05-24,08:00,DAY,LINE-01,ORD-01-015,STY-017,230,159,1872,282,50,46,0,85,2,minor,0.6913,validation,synthetic
PROD-001154,FAC-001,ALLOC-01-015,2025-05-24,09:00,DAY,LINE-01,ORD-01-015,STY-017,230,169,2041,246,50,46,0,86,1,minor,0.7348,validation,synthetic
PROD-001155,FAC-001,ALLOC-01-015,2025-05-24,10:00,DAY,LINE-01,ORD-01-015,STY-017,230,182,2223,345,50,46,0,73,3,minor,0.7913,validation,synthetic
PROD-001156,FAC-001,ALLOC-01-015,2025-05-24,11:00,DAY,LINE-01,ORD-01-015,STY-017,230,185,2408,279,50,46,0,108,0,minor,0.8043,validation,synthetic
PROD-001157,FAC-001,ALLOC-01-015,2025-05-24,12:00,DAY,LINE-01,ORD-01-015,STY-017,230,167,2575,388,50,46,0,96,1,minor,0.7261,validation,synthetic
PROD-001158,FAC-001,ALLOC-01-015,2025-05-24,13:00,DAY,LINE-01,ORD-01-015,STY-017,230,146,2721,125,50,46,0,61,0,minor,0.6348,validation,synthetic
PROD-001159,FAC-001,ALLOC-01-015,2025-05-24,14:00,DAY,LINE-01,ORD-01-015,STY-017,230,164,2885,339,50,46,0,69,2,minor,0.713,validation,synthetic
PROD-001160,FAC-001,ALLOC-01-015,2025-05-24,15:00,DAY,LINE-01,ORD-01-015,STY-017,230,183,3068,242,50,46,0,95,2,minor,0.7957,validation,synthetic
PROD-001161,FAC-001,ALLOC-01-015,2025-05-24,16:00,DAY,LINE-01,ORD-01-015,STY-017,230,169,3237,199,50,46,0,76,1,minor,0.7348,validation,synthetic
PROD-001162,FAC-001,ALLOC-01-015,2025-05-24,17:00,DAY,LINE-01,ORD-01-015,STY-017,230,156,3393,244,50,46,0,74,2,minor,0.6783,validation,synthetic
PROD-001163,FAC-001,ALLOC-01-015,2025-05-25,08:00,DAY,LINE-01,ORD-01-015,STY-017,230,214,3607,356,48,47,0,96,3,available,0.9304,validation,synthetic
PROD-001164,FAC-001,ALLOC-01-015,2025-05-25,09:00,DAY,LINE-01,ORD-01-015,STY-017,230,241,3848,362,48,47,0,121,2,available,1.0478,validation,synthetic
PROD-001165,FAC-001,ALLOC-01-015,2025-05-25,10:00,DAY,LINE-01,ORD-01-015,STY-017,230,250,4098,256,48,47,0,152,2,available,1.087,validation,synthetic
PROD-001166,FAC-001,ALLOC-01-015,2025-05-25,11:00,DAY,LINE-01,ORD-01-015,STY-017,230,234,4332,308,48,47,0,108,3,available,1.0174,validation,synthetic
PROD-001167,FAC-001,ALLOC-01-015,2025-05-25,12:00,DAY,LINE-01,ORD-01-015,STY-017,230,207,4539,278,48,47,0,83,3,available,0.9,validation,synthetic
PROD-001168,FAC-001,ALLOC-01-015,2025-05-25,13:00,DAY,LINE-01,ORD-01-015,STY-017,230,201,4740,231,48,47,0,82,0,available,0.8739,validation,synthetic
PROD-001169,FAC-001,ALLOC-01-015,2025-05-25,14:00,DAY,LINE-01,ORD-01-015,STY-017,230,110,4850,357,48,47,33,57,0,available,0.4783,validation,synthetic
PROD-001170,FAC-001,ALLOC-01-015,2025-05-25,15:00,DAY,LINE-01,ORD-01-015,STY-017,230,235,5085,313,48,47,0,142,2,available,1.0217,validation,synthetic
PROD-001171,FAC-001,ALLOC-01-015,2025-05-25,16:00,DAY,LINE-01,ORD-01-015,STY-017,230,226,5311,272,48,47,0,127,1,available,0.9826,validation,synthetic
PROD-001172,FAC-001,ALLOC-01-015,2025-05-25,17:00,DAY,LINE-01,ORD-01-015,STY-017,230,199,5510,271,48,47,0,70,0,available,0.8652,validation,synthetic
PROD-001173,FAC-001,ALLOC-01-015,2025-05-26,08:00,DAY,LINE-01,ORD-01-015,STY-017,230,199,5709,337,49,46,0,68,0,available,0.8652,validation,synthetic
PROD-001174,FAC-001,ALLOC-01-015,2025-05-26,09:00,DAY,LINE-01,ORD-01-015,STY-017,230,244,5953,215,49,46,0,103,1,available,1.0609,validation,synthetic
PROD-001175,FAC-001,ALLOC-01-015,2025-05-26,10:00,DAY,LINE-01,ORD-01-015,STY-017,230,247,6200,279,49,46,0,129,4,available,1.0739,validation,synthetic
PROD-001176,FAC-001,ALLOC-01-015,2025-05-26,11:00,DAY,LINE-01,ORD-01-015,STY-017,230,245,6445,274,49,46,0,128,1,available,1.0652,validation,synthetic
PROD-001177,FAC-001,ALLOC-01-015,2025-05-26,12:00,DAY,LINE-01,ORD-01-015,STY-017,230,208,6653,244,49,46,0,98,1,available,0.9043,validation,synthetic
PROD-001178,FAC-001,ALLOC-01-015,2025-05-26,13:00,DAY,LINE-01,ORD-01-015,STY-017,230,199,6852,389,49,46,0,85,1,available,0.8652,validation,synthetic
PROD-001179,FAC-001,ALLOC-01-015,2025-05-26,14:00,DAY,LINE-01,ORD-01-015,STY-017,230,261,7113,232,49,46,0,118,3,available,1.1348,validation,synthetic
PROD-001180,FAC-001,ALLOC-01-015,2025-05-26,15:00,DAY,LINE-01,ORD-01-015,STY-017,230,263,7376,257,49,46,0,111,2,available,1.1435,validation,synthetic
PROD-001181,FAC-001,ALLOC-01-015,2025-05-26,16:00,DAY,LINE-01,ORD-01-015,STY-017,230,227,7603,315,49,46,0,110,1,available,0.987,validation,synthetic
PROD-001182,FAC-001,ALLOC-01-015,2025-05-26,17:00,DAY,LINE-01,ORD-01-015,STY-017,230,209,7812,272,49,46,0,124,6,available,0.9087,validation,synthetic
PROD-001183,FAC-001,ALLOC-01-015,2025-05-27,08:00,DAY,LINE-01,ORD-01-015,STY-017,230,193,8005,216,46,43,8,86,2,available,0.8391,validation,synthetic
PROD-001184,FAC-001,ALLOC-01-015,2025-05-27,09:00,DAY,LINE-01,ORD-01-015,STY-017,230,235,8240,448,46,43,0,92,2,available,1.0217,validation,synthetic
PROD-001185,FAC-001,ALLOC-01-015,2025-05-27,10:00,DAY,LINE-01,ORD-01-015,STY-017,230,240,8480,301,46,43,0,93,1,available,1.0435,validation,synthetic
PROD-001186,FAC-001,ALLOC-01-015,2025-05-27,11:00,DAY,LINE-01,ORD-01-015,STY-017,230,251,8731,259,46,43,0,149,1,available,1.0913,validation,synthetic
PROD-001187,FAC-001,ALLOC-01-015,2025-05-27,12:00,DAY,LINE-01,ORD-01-015,STY-017,230,218,8949,251,46,43,0,82,1,available,0.9478,validation,synthetic
PROD-001188,FAC-001,ALLOC-01-015,2025-05-27,13:00,DAY,LINE-01,ORD-01-015,STY-017,230,201,9150,308,46,43,0,113,1,available,0.8739,validation,synthetic
PROD-001189,FAC-001,ALLOC-01-015,2025-05-27,14:00,DAY,LINE-01,ORD-01-015,STY-017,230,246,9396,301,46,43,0,140,3,available,1.0696,validation,synthetic
PROD-001190,FAC-001,ALLOC-01-015,2025-05-27,15:00,DAY,LINE-01,ORD-01-015,STY-017,230,255,9651,252,46,43,0,120,3,available,1.1087,validation,synthetic
PROD-001191,FAC-001,ALLOC-01-015,2025-05-27,16:00,DAY,LINE-01,ORD-01-015,STY-017,230,241,9892,335,46,43,0,108,1,available,1.0478,validation,synthetic
PROD-001192,FAC-001,ALLOC-01-015,2025-05-27,17:00,DAY,LINE-01,ORD-01-015,STY-017,230,198,10090,271,46,43,0,112,1,available,0.8609,validation,synthetic
PROD-001193,FAC-001,ALLOC-01-015,2025-05-28,08:00,DAY,LINE-01,ORD-01-015,STY-017,16,13,10103,21,46,44,0,5,0,available,0.8125,validation,synthetic
PROD-001194,FAC-001,ALLOC-01-015,2025-05-28,09:00,DAY,LINE-01,ORD-01-015,STY-017,16,12,10115,22,46,44,0,6,0,available,0.75,validation,synthetic
PROD-001195,FAC-001,ALLOC-01-015,2025-05-28,10:00,DAY,LINE-01,ORD-01-015,STY-017,16,15,10130,12,46,44,0,9,2,available,0.9375,validation,synthetic
PROD-001196,FAC-001,ALLOC-01-015,2025-05-28,11:00,DAY,LINE-01,ORD-01-015,STY-017,16,17,10147,24,46,44,0,7,0,available,1.0625,validation,synthetic
PROD-001197,FAC-001,ALLOC-01-015,2025-05-28,12:00,DAY,LINE-01,ORD-01-015,STY-017,16,14,10161,24,46,44,0,7,0,available,0.875,validation,synthetic
PROD-001198,FAC-001,ALLOC-01-015,2025-05-28,13:00,DAY,LINE-01,ORD-01-015,STY-017,16,13,10174,20,46,44,0,6,1,available,0.8125,validation,synthetic
PROD-001199,FAC-001,ALLOC-01-015,2025-05-28,14:00,DAY,LINE-01,ORD-01-015,STY-017,16,17,10191,18,46,44,0,6,0,available,1.0625,validation,synthetic
PROD-001200,FAC-001,ALLOC-01-015,2025-05-28,15:00,DAY,LINE-01,ORD-01-015,STY-017,16,16,10207,10,46,44,0,10,0,available,1.0,validation,synthetic
PROD-001201,FAC-001,ALLOC-01-015,2025-05-28,16:00,DAY,LINE-01,ORD-01-015,STY-017,16,16,10223,18,46,44,0,6,0,available,1.0,validation,synthetic
PROD-001202,FAC-001,ALLOC-01-015,2025-05-28,17:00,DAY,LINE-01,ORD-01-015,STY-017,16,13,10236,17,46,44,0,8,1,available,0.8125,validation,synthetic
PROD-001203,FAC-001,ALLOC-01-015,2025-05-29,08:00,DAY,LINE-01,ORD-01-015,STY-017,2,2,10238,4,50,46,0,1,0,available,1.0,validation,synthetic
PROD-001204,FAC-001,ALLOC-01-015,2025-05-29,09:00,DAY,LINE-01,ORD-01-015,STY-017,2,2,10240,1,50,46,0,1,0,available,1.0,validation,synthetic
PROD-001205,FAC-001,ALLOC-01-015,2025-05-29,10:00,DAY,LINE-01,ORD-01-015,STY-017,2,2,10242,2,50,46,0,1,0,available,1.0,validation,synthetic
PROD-001206,FAC-001,ALLOC-01-015,2025-05-29,11:00,DAY,LINE-01,ORD-01-015,STY-017,2,2,10244,4,50,46,0,1,0,available,1.0,validation,synthetic
PROD-001207,FAC-001,ALLOC-01-015,2025-05-29,12:00,DAY,LINE-01,ORD-01-015,STY-017,1,1,10245,0,50,46,0,1,0,available,1.0,validation,synthetic
PROD-001208,FAC-001,ALLOC-01-015,2025-05-29,13:00,DAY,LINE-01,ORD-01-015,STY-017,1,1,10246,0,50,46,0,0,0,available,1.0,validation,synthetic
PROD-001209,FAC-001,ALLOC-01-015,2025-05-29,14:00,DAY,LINE-01,ORD-01-015,STY-017,1,1,10247,1,50,46,0,1,0,available,1.0,validation,synthetic
PROD-001210,FAC-001,ALLOC-01-015,2025-05-29,15:00,DAY,LINE-01,ORD-01-015,STY-017,1,1,10248,0,50,46,0,0,0,available,1.0,validation,synthetic
PROD-001211,FAC-001,ALLOC-01-015,2025-05-29,16:00,DAY,LINE-01,ORD-01-015,STY-017,1,1,10249,1,50,46,8,0,0,available,1.0,validation,synthetic
PROD-001212,FAC-001,ALLOC-01-015,2025-05-29,17:00,DAY,LINE-01,ORD-01-015,STY-017,1,1,10250,2,50,46,0,0,0,available,1.0,validation,synthetic
PROD-001213,FAC-001,ALLOC-01-016,2025-05-31,08:00,DAY,LINE-01,ORD-01-016,STY-022,153,17,17,210,47,45,0,6,1,available,0.1111,validation,synthetic
PROD-001214,FAC-001,ALLOC-01-016,2025-05-31,09:00,DAY,LINE-01,ORD-01-016,STY-022,153,77,94,140,47,45,0,26,1,available,0.5033,validation,synthetic
PROD-001215,FAC-001,ALLOC-01-016,2025-05-31,10:00,DAY,LINE-01,ORD-01-016,STY-022,153,120,214,180,47,45,0,66,7,available,0.7843,validation,synthetic
PROD-001216,FAC-001,ALLOC-01-016,2025-05-31,11:00,DAY,LINE-01,ORD-01-016,STY-022,153,130,344,235,47,45,0,64,0,available,0.8497,validation,synthetic
PROD-001217,FAC-001,ALLOC-01-016,2025-05-31,12:00,DAY,LINE-01,ORD-01-016,STY-022,153,128,472,210,47,45,0,49,0,available,0.8366,validation,synthetic
PROD-001218,FAC-001,ALLOC-01-016,2025-05-31,13:00,DAY,LINE-01,ORD-01-016,STY-022,153,102,574,231,47,45,0,58,2,available,0.6667,validation,synthetic
PROD-001219,FAC-001,ALLOC-01-016,2025-05-31,14:00,DAY,LINE-01,ORD-01-016,STY-022,153,124,698,135,47,45,0,49,1,available,0.8105,validation,synthetic
PROD-001220,FAC-001,ALLOC-01-016,2025-05-31,15:00,DAY,LINE-01,ORD-01-016,STY-022,153,130,828,224,47,45,0,50,2,available,0.8497,validation,synthetic
PROD-001221,FAC-001,ALLOC-01-016,2025-05-31,16:00,DAY,LINE-01,ORD-01-016,STY-022,153,122,950,191,47,45,0,50,1,available,0.7974,validation,synthetic
PROD-001222,FAC-001,ALLOC-01-016,2025-05-31,17:00,DAY,LINE-01,ORD-01-016,STY-022,153,116,1066,186,47,45,0,71,4,available,0.7582,validation,synthetic
PROD-001223,FAC-001,ALLOC-01-016,2025-06-01,08:00,DAY,LINE-01,ORD-01-016,STY-022,153,109,1175,211,48,46,0,56,5,available,0.7124,test,synthetic
PROD-001224,FAC-001,ALLOC-01-016,2025-06-01,09:00,DAY,LINE-01,ORD-01-016,STY-022,153,145,1320,193,48,46,0,52,3,available,0.9477,test,synthetic
PROD-001225,FAC-001,ALLOC-01-016,2025-06-01,10:00,DAY,LINE-01,ORD-01-016,STY-022,153,93,1413,164,48,46,18,36,0,available,0.6078,test,synthetic
PROD-001226,FAC-001,ALLOC-01-016,2025-06-01,11:00,DAY,LINE-01,ORD-01-016,STY-022,153,155,1568,219,48,46,0,82,2,available,1.0131,test,synthetic
PROD-001227,FAC-001,ALLOC-01-016,2025-06-01,12:00,DAY,LINE-01,ORD-01-016,STY-022,153,117,1685,187,48,46,0,58,1,available,0.7647,test,synthetic
PROD-001228,FAC-001,ALLOC-01-016,2025-06-01,13:00,DAY,LINE-01,ORD-01-016,STY-022,153,119,1804,174,48,46,0,48,2,available,0.7778,test,synthetic
PROD-001229,FAC-001,ALLOC-01-016,2025-06-01,14:00,DAY,LINE-01,ORD-01-016,STY-022,153,144,1948,170,48,46,0,73,2,available,0.9412,test,synthetic
PROD-001230,FAC-001,ALLOC-01-016,2025-06-01,15:00,DAY,LINE-01,ORD-01-016,STY-022,153,145,2093,208,48,46,0,64,0,available,0.9477,test,synthetic
PROD-001231,FAC-001,ALLOC-01-016,2025-06-01,16:00,DAY,LINE-01,ORD-01-016,STY-022,153,144,2237,248,48,46,0,86,1,available,0.9412,test,synthetic
PROD-001232,FAC-001,ALLOC-01-016,2025-06-01,17:00,DAY,LINE-01,ORD-01-016,STY-022,153,136,2373,213,48,46,0,82,4,available,0.8889,test,synthetic
PROD-001233,FAC-001,ALLOC-01-016,2025-06-02,08:00,DAY,LINE-01,ORD-01-016,STY-022,153,149,2522,179,50,49,0,64,4,available,0.9739,test,synthetic
PROD-001234,FAC-001,ALLOC-01-016,2025-06-02,09:00,DAY,LINE-01,ORD-01-016,STY-022,153,110,2632,224,50,49,16,67,1,available,0.719,test,synthetic
PROD-001235,FAC-001,ALLOC-01-016,2025-06-02,10:00,DAY,LINE-01,ORD-01-016,STY-022,153,162,2794,195,50,49,0,84,1,available,1.0588,test,synthetic
PROD-001236,FAC-001,ALLOC-01-016,2025-06-02,11:00,DAY,LINE-01,ORD-01-016,STY-022,153,135,2929,164,50,49,12,58,1,available,0.8824,test,synthetic
PROD-001237,FAC-001,ALLOC-01-016,2025-06-02,12:00,DAY,LINE-01,ORD-01-016,STY-022,153,151,3080,215,50,49,0,54,1,available,0.9869,test,synthetic
PROD-001238,FAC-001,ALLOC-01-016,2025-06-02,13:00,DAY,LINE-01,ORD-01-016,STY-022,153,133,3213,172,50,49,0,80,3,available,0.8693,test,synthetic
PROD-001239,FAC-001,ALLOC-01-016,2025-06-02,14:00,DAY,LINE-01,ORD-01-016,STY-022,153,164,3377,124,50,49,0,62,0,available,1.0719,test,synthetic
PROD-001240,FAC-001,ALLOC-01-016,2025-06-02,15:00,DAY,LINE-01,ORD-01-016,STY-022,153,152,3529,159,50,49,0,53,1,available,0.9935,test,synthetic
PROD-001241,FAC-001,ALLOC-01-016,2025-06-02,16:00,DAY,LINE-01,ORD-01-016,STY-022,153,151,3680,231,50,49,0,60,1,available,0.9869,test,synthetic
PROD-001242,FAC-001,ALLOC-01-016,2025-06-02,17:00,DAY,LINE-01,ORD-01-016,STY-022,153,146,3826,162,50,49,0,64,3,available,0.9542,test,synthetic
PROD-001243,FAC-001,ALLOC-01-016,2025-06-03,08:00,DAY,LINE-01,ORD-01-016,STY-022,153,114,3940,103,46,44,0,69,2,minor,0.7451,test,synthetic
PROD-001244,FAC-001,ALLOC-01-016,2025-06-03,09:00,DAY,LINE-01,ORD-01-016,STY-022,153,128,4068,219,46,44,0,58,1,minor,0.8366,test,synthetic
PROD-001245,FAC-001,ALLOC-01-016,2025-06-03,10:00,DAY,LINE-01,ORD-01-016,STY-022,153,140,4208,196,46,44,0,68,1,minor,0.915,test,synthetic
PROD-001246,FAC-001,ALLOC-01-016,2025-06-03,11:00,DAY,LINE-01,ORD-01-016,STY-022,153,131,4339,214,46,44,0,54,0,minor,0.8562,test,synthetic
PROD-001247,FAC-001,ALLOC-01-016,2025-06-03,12:00,DAY,LINE-01,ORD-01-016,STY-022,153,92,4431,277,46,44,16,47,1,minor,0.6013,test,synthetic
PROD-001248,FAC-001,ALLOC-01-016,2025-06-03,13:00,DAY,LINE-01,ORD-01-016,STY-022,153,111,4542,148,46,44,0,58,2,minor,0.7255,test,synthetic
PROD-001249,FAC-001,ALLOC-01-016,2025-06-03,14:00,DAY,LINE-01,ORD-01-016,STY-022,153,129,4671,182,46,44,0,52,2,minor,0.8431,test,synthetic
PROD-001250,FAC-001,ALLOC-01-016,2025-06-03,15:00,DAY,LINE-01,ORD-01-016,STY-022,153,135,4806,224,46,44,0,67,1,minor,0.8824,test,synthetic
PROD-001251,FAC-001,ALLOC-01-016,2025-06-03,16:00,DAY,LINE-01,ORD-01-016,STY-022,153,122,4928,176,46,44,0,70,4,minor,0.7974,test,synthetic
PROD-001252,FAC-001,ALLOC-01-016,2025-06-03,17:00,DAY,LINE-01,ORD-01-016,STY-022,153,123,5051,204,46,44,0,53,1,minor,0.8039,test,synthetic
PROD-001253,FAC-001,ALLOC-01-016,2025-06-04,08:00,DAY,LINE-01,ORD-01-016,STY-022,153,128,5179,159,47,44,0,64,2,available,0.8366,test,synthetic
PROD-001254,FAC-001,ALLOC-01-016,2025-06-04,09:00,DAY,LINE-01,ORD-01-016,STY-022,153,151,5330,206,47,44,0,79,1,available,0.9869,test,synthetic
PROD-001255,FAC-001,ALLOC-01-016,2025-06-04,10:00,DAY,LINE-01,ORD-01-016,STY-022,153,156,5486,136,47,44,0,79,1,available,1.0196,test,synthetic
PROD-001256,FAC-001,ALLOC-01-016,2025-06-04,11:00,DAY,LINE-01,ORD-01-016,STY-022,153,176,5662,181,47,44,0,63,1,available,1.1503,test,synthetic
PROD-001257,FAC-001,ALLOC-01-016,2025-06-04,12:00,DAY,LINE-01,ORD-01-016,STY-022,153,154,5816,154,47,44,0,56,1,available,1.0065,test,synthetic
PROD-001258,FAC-001,ALLOC-01-016,2025-06-04,13:00,DAY,LINE-01,ORD-01-016,STY-022,153,122,5938,169,47,44,0,49,1,available,0.7974,test,synthetic
