quality_defect_id,factory_id,work_date,line_id,order_id,style_id,defect_code,defect_count,inspected_qty,severity,data_split,dataset_provenance
QDEF-000967,FAC-001,2025-02-02,LINE-02,ORD-02-004,STY-001,uneven_stitch,5,988,minor,train,synthetic
QDEF-000968,FAC-001,2025-02-02,LINE-02,ORD-02-004,STY-001,measurement_variance,5,988,minor,train,synthetic
QDEF-000969,FAC-001,2025-02-02,LINE-02,ORD-02-004,STY-001,oil_mark,8,988,major,train,synthetic
QDEF-000970,FAC-001,2025-02-02,LINE-02,ORD-02-004,STY-001,shade_variation,9,988,minor,train,synthetic
QDEF-000971,FAC-001,2025-02-02,LINE-02,ORD-02-004,STY-001,puckering,7,988,critical,train,synthetic
QDEF-000972,FAC-001,2025-02-03,LINE-02,ORD-02-004,STY-001,open_seam,3,1097,minor,train,synthetic
QDEF-000973,FAC-001,2025-02-03,LINE-02,ORD-02-004,STY-001,measurement_variance,3,1097,minor,train,synthetic
QDEF-000974,FAC-001,2025-02-03,LINE-02,ORD-02-004,STY-001,oil_mark,2,1097,minor,train,synthetic
QDEF-000975,FAC-001,2025-02-03,LINE-02,ORD-02-004,STY-001,shade_variation,3,1097,minor,train,synthetic
QDEF-000976,FAC-001,2025-02-03,LINE-02,ORD-02-004,STY-001,puckering,1,1097,major,train,synthetic
QDEF-000977,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,skip_stitch,12,1012,minor,train,synthetic
QDEF-000978,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,shade_variation,7,1012,major,train,synthetic
QDEF-000979,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,open_seam,7,1012,minor,train,synthetic
QDEF-000980,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,uneven_stitch,4,1012,minor,train,synthetic
QDEF-000981,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,puckering,8,1012,minor,train,synthetic
QDEF-000982,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,measurement_variance,1,1012,minor,train,synthetic
QDEF-000983,FAC-001,2025-02-04,LINE-02,ORD-02-004,STY-001,oil_mark,2,1012,major,train,synthetic
QDEF-000984,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,open_seam,3,1135,minor,train,synthetic
QDEF-000985,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,skip_stitch,6,1135,minor,train,synthetic
QDEF-000986,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,uneven_stitch,2,1135,major,train,synthetic
QDEF-000987,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,oil_mark,6,1135,minor,train,synthetic
QDEF-000988,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,measurement_variance,5,1135,major,train,synthetic
QDEF-000989,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,puckering,3,1135,minor,train,synthetic
QDEF-000990,FAC-001,2025-02-05,LINE-02,ORD-02-004,STY-001,shade_variation,4,1135,minor,train,synthetic
QDEF-000991,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,uneven_stitch,5,1064,minor,train,synthetic
QDEF-000992,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,shade_variation,3,1064,major,train,synthetic
QDEF-000993,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,measurement_variance,2,1064,minor,train,synthetic
QDEF-000994,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,puckering,3,1064,major,train,synthetic
QDEF-000995,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,oil_mark,2,1064,major,train,synthetic
QDEF-000996,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,skip_stitch,3,1064,minor,train,synthetic
QDEF-000997,FAC-001,2025-02-06,LINE-02,ORD-02-004,STY-001,open_seam,1,1064,major,train,synthetic
QDEF-000998,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,oil_mark,3,1080,minor,train,synthetic
QDEF-000999,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,shade_variation,1,1080,minor,train,synthetic
QDEF-001000,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,open_seam,4,1080,minor,train,synthetic
QDEF-001001,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,skip_stitch,2,1080,minor,train,synthetic
QDEF-001002,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,uneven_stitch,2,1080,minor,train,synthetic
QDEF-001003,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,puckering,2,1080,minor,train,synthetic
QDEF-001004,FAC-001,2025-02-08,LINE-02,ORD-02-004,STY-001,measurement_variance,2,1080,minor,train,synthetic
QDEF-001005,FAC-001,2025-02-09,LINE-02,ORD-02-004,STY-001,measurement_variance,4,1152,minor,train,synthetic
QDEF-001006,FAC-001,2025-02-09,LINE-02,ORD-02-004,STY-001,puckering,2,1152,critical,train,synthetic
QDEF-001007,FAC-001,2025-02-09,LINE-02,ORD-02-004,STY-001,skip_stitch,4,1152,major,train,synthetic
QDEF-001008,FAC-001,2025-02-09,LINE-02,ORD-02-004,STY-001,shade_variation,4,1152,minor,train,synthetic
QDEF-001009,FAC-001,2025-02-09,LINE-02,ORD-02-004,STY-001,oil_mark,4,1152,minor,train,synthetic
QDEF-001010,FAC-001,2025-02-09,LINE-02,ORD-02-004,STY-001,uneven_stitch,1,1152,minor,train,synthetic
QDEF-001011,FAC-001,2025-02-10,LINE-02,ORD-02-004,STY-001,skip_stitch,2,336,major,train,synthetic
QDEF-001012,FAC-001,2025-02-10,LINE-02,ORD-02-004,STY-001,measurement_variance,2,336,minor,train,synthetic
QDEF-001013,FAC-001,2025-02-12,LINE-02,ORD-02-005,STY-008,open_seam,4,790,minor,train,synthetic
QDEF-001014,FAC-001,2025-02-12,LINE-02,ORD-02-005,STY-008,uneven_stitch,1,790,minor,train,synthetic
QDEF-001015,FAC-001,2025-02-12,LINE-02,ORD-02-005,STY-008,oil_mark,8,790,major,train,synthetic
QDEF-001016,FAC-001,2025-02-12,LINE-02,ORD-02-005,STY-008,puckering,7,790,major,train,synthetic
QDEF-001017,FAC-001,2025-02-12,LINE-02,ORD-02-005,STY-008,shade_variation,2,790,major,train,synthetic
QDEF-001018,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,open_seam,2,796,major,train,synthetic
QDEF-001019,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,measurement_variance,6,796,minor,train,synthetic
QDEF-001020,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,uneven_stitch,1,796,minor,train,synthetic
QDEF-001021,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,shade_variation,5,796,minor,train,synthetic
QDEF-001022,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,puckering,5,796,major,train,synthetic
QDEF-001023,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,skip_stitch,1,796,minor,train,synthetic
QDEF-001024,FAC-001,2025-02-13,LINE-02,ORD-02-005,STY-008,oil_mark,1,796,major,train,synthetic
QDEF-001025,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,measurement_variance,10,1051,minor,train,synthetic
QDEF-001026,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,puckering,7,1051,minor,train,synthetic
QDEF-001027,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,skip_stitch,3,1051,major,train,synthetic
QDEF-001028,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,open_seam,1,1051,minor,train,synthetic
QDEF-001029,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,oil_mark,3,1051,minor,train,synthetic
QDEF-001030,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,uneven_stitch,3,1051,minor,train,synthetic
QDEF-001031,FAC-001,2025-02-15,LINE-02,ORD-02-005,STY-008,shade_variation,4,1051,minor,train,synthetic
QDEF-001032,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,skip_stitch,3,820,minor,train,synthetic
QDEF-001033,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,open_seam,5,820,major,train,synthetic
QDEF-001034,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,uneven_stitch,8,820,minor,train,synthetic
QDEF-001035,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,measurement_variance,9,820,major,train,synthetic
QDEF-001036,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,shade_variation,5,820,major,train,synthetic
QDEF-001037,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,oil_mark,6,820,major,train,synthetic
QDEF-001038,FAC-001,2025-02-16,LINE-02,ORD-02-005,STY-008,puckering,4,820,major,train,synthetic
QDEF-001039,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,uneven_stitch,5,1034,minor,train,synthetic
QDEF-001040,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,oil_mark,5,1034,minor,train,synthetic
QDEF-001041,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,measurement_variance,5,1034,minor,train,synthetic
QDEF-001042,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,puckering,4,1034,minor,train,synthetic
QDEF-001043,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,skip_stitch,2,1034,critical,train,synthetic
QDEF-001044,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,shade_variation,6,1034,minor,train,synthetic
QDEF-001045,FAC-001,2025-02-17,LINE-02,ORD-02-005,STY-008,open_seam,2,1034,minor,train,synthetic
QDEF-001046,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,open_seam,4,1088,major,train,synthetic
QDEF-001047,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,oil_mark,5,1088,minor,train,synthetic
QDEF-001048,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,skip_stitch,2,1088,minor,train,synthetic
QDEF-001049,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,shade_variation,5,1088,major,train,synthetic
QDEF-001050,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,uneven_stitch,5,1088,major,train,synthetic
QDEF-001051,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,puckering,4,1088,major,train,synthetic
QDEF-001052,FAC-001,2025-02-18,LINE-02,ORD-02-005,STY-008,measurement_variance,2,1088,minor,train,synthetic
QDEF-001053,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,uneven_stitch,6,891,major,train,synthetic
QDEF-001054,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,puckering,4,891,minor,train,synthetic
QDEF-001055,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,measurement_variance,1,891,minor,train,synthetic
QDEF-001056,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,oil_mark,3,891,major,train,synthetic
QDEF-001057,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,shade_variation,2,891,minor,train,synthetic
QDEF-001058,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,skip_stitch,1,891,minor,train,synthetic
QDEF-001059,FAC-001,2025-02-19,LINE-02,ORD-02-005,STY-008,open_seam,3,891,major,train,synthetic
QDEF-001060,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,measurement_variance,2,677,minor,train,synthetic
QDEF-001061,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,open_seam,9,677,minor,train,synthetic
QDEF-001062,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,uneven_stitch,1,677,minor,train,synthetic
QDEF-001063,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,shade_variation,6,677,minor,train,synthetic
QDEF-001064,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,skip_stitch,1,677,minor,train,synthetic
QDEF-001065,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,oil_mark,1,677,minor,train,synthetic
QDEF-001066,FAC-001,2025-02-20,LINE-02,ORD-02-005,STY-008,puckering,2,677,minor,train,synthetic
QDEF-001067,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,puckering,1,272,major,train,synthetic
QDEF-001068,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,uneven_stitch,2,272,major,train,synthetic
QDEF-001069,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,open_seam,2,272,minor,train,synthetic
QDEF-001070,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,measurement_variance,2,272,major,train,synthetic
QDEF-001071,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,oil_mark,1,272,minor,train,synthetic
QDEF-001072,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,skip_stitch,1,272,minor,train,synthetic
QDEF-001073,FAC-001,2025-02-22,LINE-02,ORD-02-006,STY-005,shade_variation,1,272,major,train,synthetic
QDEF-001074,FAC-001,2025-02-23,LINE-02,ORD-02-006,STY-005,uneven_stitch,3,334,minor,train,synthetic
QDEF-001075,FAC-001,2025-02-23,LINE-02,ORD-02-006,STY-005,oil_mark,3,334,critical,train,synthetic
QDEF-001076,FAC-001,2025-02-23,LINE-02,ORD-02-006,STY-005,shade_variation,4,334,minor,train,synthetic
QDEF-001077,FAC-001,2025-02-23,LINE-02,ORD-02-006,STY-005,measurement_variance,1,334,minor,train,synthetic
QDEF-001078,FAC-001,2025-02-23,LINE-02,ORD-02-006,STY-005,puckering,3,334,minor,train,synthetic
QDEF-001079,FAC-001,2025-02-24,LINE-02,ORD-02-006,STY-005,oil_mark,1,391,minor,train,synthetic
QDEF-001080,FAC-001,2025-02-24,LINE-02,ORD-02-006,STY-005,uneven_stitch,3,391,major,train,synthetic
QDEF-001081,FAC-001,2025-02-24,LINE-02,ORD-02-006,STY-005,open_seam,2,391,minor,train,synthetic
QDEF-001082,FAC-001,2025-02-24,LINE-02,ORD-02-006,STY-005,measurement_variance,3,391,major,train,synthetic
QDEF-001083,FAC-001,2025-02-24,LINE-02,ORD-02-006,STY-005,shade_variation,3,391,minor,train,synthetic
QDEF-001084,FAC-001,2025-02-25,LINE-02,ORD-02-006,STY-005,uneven_stitch,4,443,major,train,synthetic
QDEF-001085,FAC-001,2025-02-25,LINE-02,ORD-02-006,STY-005,measurement_variance,3,443,minor,train,synthetic
QDEF-001086,FAC-001,2025-02-25,LINE-02,ORD-02-006,STY-005,skip_stitch,2,443,minor,train,synthetic
QDEF-001087,FAC-001,2025-02-25,LINE-02,ORD-02-006,STY-005,open_seam,4,443,minor,train,synthetic
QDEF-001088,FAC-001,2025-02-25,LINE-02,ORD-02-006,STY-005,puckering,3,443,minor,train,synthetic
QDEF-001089,FAC-001,2025-02-25,LINE-02,ORD-02-006,STY-005,oil_mark,1,443,critical,train,synthetic
QDEF-001090,FAC-001,2025-02-26,LINE-02,ORD-02-006,STY-005,oil_mark,1,436,minor,train,synthetic
QDEF-001091,FAC-001,2025-02-26,LINE-02,ORD-02-006,STY-005,puckering,3,436,minor,train,synthetic
QDEF-001092,FAC-001,2025-02-26,LINE-02,ORD-02-006,STY-005,uneven_stitch,6,436,minor,train,synthetic
QDEF-001093,FAC-001,2025-02-26,LINE-02,ORD-02-006,STY-005,shade_variation,3,436,minor,train,synthetic
QDEF-001094,FAC-001,2025-02-26,LINE-02,ORD-02-006,STY-005,skip_stitch,4,436,minor,train,synthetic
QDEF-001095,FAC-001,2025-02-26,LINE-02,ORD-02-006,STY-005,open_seam,2,436,minor,train,synthetic
QDEF-001096,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,oil_mark,5,461,major,train,synthetic
QDEF-001097,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,shade_variation,4,461,major,train,synthetic
QDEF-001098,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,measurement_variance,2,461,minor,train,synthetic
QDEF-001099,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,open_seam,1,461,minor,train,synthetic
QDEF-001100,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,skip_stitch,2,461,major,train,synthetic
QDEF-001101,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,puckering,1,461,minor,train,synthetic
QDEF-001102,FAC-001,2025-02-27,LINE-02,ORD-02-006,STY-005,uneven_stitch,1,461,major,train,synthetic
QDEF-001103,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,shade_variation,2,441,major,train,synthetic
QDEF-001104,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,skip_stitch,2,441,major,train,synthetic
QDEF-001105,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,puckering,1,441,minor,train,synthetic
QDEF-001106,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,measurement_variance,4,441,minor,train,synthetic
QDEF-001107,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,oil_mark,1,441,critical,train,synthetic
QDEF-001108,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,uneven_stitch,2,441,minor,train,synthetic
QDEF-001109,FAC-001,2025-03-01,LINE-02,ORD-02-006,STY-005,open_seam,1,441,minor,train,synthetic
QDEF-001110,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,measurement_variance,3,453,minor,train,synthetic
QDEF-001111,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,shade_variation,3,453,major,train,synthetic
QDEF-001112,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,uneven_stitch,2,453,minor,train,synthetic
QDEF-001113,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,oil_mark,2,453,minor,train,synthetic
QDEF-001114,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,open_seam,1,453,minor,train,synthetic
QDEF-001115,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,puckering,2,453,major,train,synthetic
QDEF-001116,FAC-001,2025-03-02,LINE-02,ORD-02-006,STY-005,skip_stitch,3,453,minor,train,synthetic
QDEF-001117,FAC-001,2025-03-03,LINE-02,ORD-02-006,STY-005,uneven_stitch,3,422,major,train,synthetic
QDEF-001118,FAC-001,2025-03-03,LINE-02,ORD-02-006,STY-005,measurement_variance,1,422,minor,train,synthetic
QDEF-001119,FAC-001,2025-03-03,LINE-02,ORD-02-006,STY-005,puckering,4,422,major,train,synthetic
QDEF-001120,FAC-001,2025-03-03,LINE-02,ORD-02-006,STY-005,open_seam,1,422,critical,train,synthetic
QDEF-001121,FAC-001,2025-03-03,LINE-02,ORD-02-006,STY-005,shade_variation,2,422,major,train,synthetic
QDEF-001122,FAC-001,2025-03-04,LINE-02,ORD-02-006,STY-005,skip_stitch,3,405,minor,train,synthetic
QDEF-001123,FAC-001,2025-03-04,LINE-02,ORD-02-006,STY-005,measurement_variance,7,405,minor,train,synthetic
QDEF-001124,FAC-001,2025-03-04,LINE-02,ORD-02-006,STY-005,shade_variation,2,405,minor,train,synthetic
QDEF-001125,FAC-001,2025-03-04,LINE-02,ORD-02-006,STY-005,puckering,2,405,major,train,synthetic
QDEF-001126,FAC-001,2025-03-04,LINE-02,ORD-02-006,STY-005,uneven_stitch,1,405,major,train,synthetic
QDEF-001127,FAC-001,2025-03-04,LINE-02,ORD-02-006,STY-005,oil_mark,1,405,minor,train,synthetic
QDEF-001128,FAC-001,2025-03-06,LINE-02,ORD-02-007,STY-033,skip_stitch,5,789,major,train,synthetic
QDEF-001129,FAC-001,2025-03-06,LINE-02,ORD-02-007,STY-033,open_seam,3,789,minor,train,synthetic
QDEF-001130,FAC-001,2025-03-06,LINE-02,ORD-02-007,STY-033,uneven_stitch,1,789,minor,train,synthetic
QDEF-001131,FAC-001,2025-03-06,LINE-02,ORD-02-007,STY-033,shade_variation,4,789,major,train,synthetic
QDEF-001132,FAC-001,2025-03-06,LINE-02,ORD-02-007,STY-033,puckering,3,789,minor,train,synthetic
QDEF-001133,FAC-001,2025-03-06,LINE-02,ORD-02-007,STY-033,oil_mark,2,789,minor,train,synthetic
QDEF-001134,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,open_seam,5,927,minor,train,synthetic
QDEF-001135,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,oil_mark,1,927,minor,train,synthetic
QDEF-001136,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,measurement_variance,3,927,minor,train,synthetic
QDEF-001137,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,puckering,1,927,minor,train,synthetic
QDEF-001138,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,skip_stitch,1,927,minor,train,synthetic
QDEF-001139,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,uneven_stitch,2,927,minor,train,synthetic
QDEF-001140,FAC-001,2025-03-08,LINE-02,ORD-02-007,STY-033,shade_variation,3,927,minor,train,synthetic
QDEF-001141,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,skip_stitch,8,930,minor,train,synthetic
QDEF-001142,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,open_seam,3,930,minor,train,synthetic
QDEF-001143,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,uneven_stitch,6,930,minor,train,synthetic
QDEF-001144,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,oil_mark,5,930,minor,train,synthetic
QDEF-001145,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,puckering,7,930,major,train,synthetic
QDEF-001146,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,measurement_variance,6,930,minor,train,synthetic
QDEF-001147,FAC-001,2025-03-09,LINE-02,ORD-02-007,STY-033,shade_variation,5,930,major,train,synthetic
QDEF-001148,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,open_seam,4,1055,minor,train,synthetic
QDEF-001149,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,oil_mark,3,1055,minor,train,synthetic
QDEF-001150,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,puckering,5,1055,major,train,synthetic
QDEF-001151,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,measurement_variance,5,1055,minor,train,synthetic
QDEF-001152,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,skip_stitch,5,1055,minor,train,synthetic
QDEF-001153,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,uneven_stitch,3,1055,major,train,synthetic
QDEF-001154,FAC-001,2025-03-10,LINE-02,ORD-02-007,STY-033,shade_variation,1,1055,major,train,synthetic
QDEF-001155,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,skip_stitch,4,902,major,train,synthetic
QDEF-001156,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,open_seam,2,902,minor,train,synthetic
QDEF-001157,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,shade_variation,3,902,critical,train,synthetic
QDEF-001158,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,puckering,2,902,minor,train,synthetic
QDEF-001159,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,oil_mark,3,902,major,train,synthetic
QDEF-001160,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,measurement_variance,1,902,minor,train,synthetic
QDEF-001161,FAC-001,2025-03-11,LINE-02,ORD-02-007,STY-033,uneven_stitch,2,902,major,train,synthetic
QDEF-001162,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,skip_stitch,5,1140,minor,train,synthetic
QDEF-001163,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,open_seam,5,1140,critical,train,synthetic
QDEF-001164,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,oil_mark,8,1140,minor,train,synthetic
QDEF-001165,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,puckering,7,1140,minor,train,synthetic
QDEF-001166,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,uneven_stitch,6,1140,minor,train,synthetic
QDEF-001167,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,measurement_variance,10,1140,minor,train,synthetic
QDEF-001168,FAC-001,2025-03-12,LINE-02,ORD-02-007,STY-033,shade_variation,5,1140,minor,train,synthetic
QDEF-001169,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,open_seam,4,1156,minor,train,synthetic
QDEF-001170,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,oil_mark,4,1156,major,train,synthetic
QDEF-001171,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,skip_stitch,4,1156,minor,train,synthetic
QDEF-001172,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,uneven_stitch,3,1156,major,train,synthetic
QDEF-001173,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,measurement_variance,5,1156,minor,train,synthetic
QDEF-001174,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,shade_variation,2,1156,minor,train,synthetic
QDEF-001175,FAC-001,2025-03-13,LINE-02,ORD-02-007,STY-033,puckering,3,1156,minor,train,synthetic
QDEF-001176,FAC-001,2025-03-15,LINE-02,ORD-02-007,STY-033,open_seam,4,524,minor,train,synthetic
QDEF-001177,FAC-001,2025-03-15,LINE-02,ORD-02-007,STY-033,uneven_stitch,4,524,major,train,synthetic
QDEF-001178,FAC-001,2025-03-15,LINE-02,ORD-02-007,STY-033,skip_stitch,2,524,major,train,synthetic
QDEF-001179,FAC-001,2025-03-15,LINE-02,ORD-02-007,STY-033,oil_mark,1,524,major,train,synthetic
QDEF-001180,FAC-001,2025-03-16,LINE-02,ORD-02-008,STY-002,puckering,1,404,major,train,synthetic
QDEF-001181,FAC-001,2025-03-16,LINE-02,ORD-02-008,STY-002,shade_variation,1,404,minor,train,synthetic
QDEF-001182,FAC-001,2025-03-16,LINE-02,ORD-02-008,STY-002,measurement_variance,1,404,minor,train,synthetic
QDEF-001183,FAC-001,2025-03-16,LINE-02,ORD-02-008,STY-002,uneven_stitch,1,404,major,train,synthetic
QDEF-001184,FAC-001,2025-03-16,LINE-02,ORD-02-008,STY-002,oil_mark,2,404,major,train,synthetic
QDEF-001185,FAC-001,2025-03-17,LINE-02,ORD-02-008,STY-002,open_seam,2,941,minor,train,synthetic
QDEF-001186,FAC-001,2025-03-17,LINE-02,ORD-02-008,STY-002,oil_mark,4,941,minor,train,synthetic
QDEF-001187,FAC-001,2025-03-17,LINE-02,ORD-02-008,STY-002,skip_stitch,1,941,minor,train,synthetic
